No.,Name,Unit,Time_ms,Value table,Conversion,Raw value
641,Engine throttle position,%,-2500,"0xFE: Invalid, 0xFF: N/A",E=N,128
642,Engine throttle position,%,-2000,"0xFE: Invalid, 0xFF: N/A",E=N,129
643,Engine throttle position,%,-1500,"0xFE: Invalid, 0xFF: N/A",E=N,130
644,Engine throttle position,%,-1000,"0xFE: Invalid, 0xFF: N/A",E=N,131
645,Engine throttle position,%,-500,"0xFE: Invalid, 0xFF: N/A",E=N,132
646,Engine throttle position,%,0,"0xFE: Invalid, 0xFF: N/A",E=N,133
647,Brake pedal position,%,-5000,"0xFE: Invalid, 0xFF: N/A",E=N*5,134
648,Brake pedal position,%,-4500,"0xFE: Invalid, 0xFF: N/A",E=N*5,135
649,Brake pedal position,%,-4000,"0xFE: Invalid, 0xFF: N/A",E=N*5,136
650,Brake pedal position,%,-3500,"0xFE: Invalid, 0xFF: N/A",E=N*5,137
651,Brake pedal position,%,-3000,"0xFE: Invalid, 0xFF: N/A",E=N*5,138
652,Brake pedal position,%,-2500,"0xFE: Invalid, 0xFF: N/A",E=N*5,139
653,Brake pedal position,%,-2000,"0xFE: Invalid, 0xFF: N/A",E=N*5,140
654,Brake pedal position,%,-1500,"0xFE: Invalid, 0xFF: N/A",E=N*5,141
655,Brake pedal position,%,-1000,"0xFE: Invalid, 0xFF: N/A",E=N*5,142
656,Brake pedal position,%,-500,"0xFE: Invalid, 0xFF: N/A",E=N*5,143
657,Brake pedal position,%,0,"0xFE: Invalid, 0xFF: N/A",E=N*5,144
658,Parking system status,N/A,-5000,"0x00: On, 0x01: Off, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,145
659,Parking system status,N/A,-4500,"0x00: On, 0x01: Off, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,146
660,Parking system status,N/A,-4000,"0x00: On, 0x01: Off, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,147
661,Parking system status,N/A,-3500,"0x00: On, 0x01: Off, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,148
662,Parking system status,N/A,-3000,"0x00: On, 0x01: Off, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,149
663,Parking system status,N/A,-2500,"0x00: On, 0x01: Off, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,150
664,Parking system status,N/A,-2000,"0x00: On, 0x01: Off, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,151
665,Parking system status,N/A,-1500,"0x00: On, 0x01: Off, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,152
666,Parking system status,N/A,-1000,"0x00: On, 0x01: Off, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,153
667,Parking system status,N/A,-500,"0x00: On, 0x01: Off, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,154
668,Parking system status,N/A,0,"0x00: On, 0x01: Off, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,155
669,Turn signal switch status,N/A,-5000,"0x00: Off, 0x01: Left, 0x02, Right, 0x03: Both, 0xFE: Invalid, 0xFF: N/A",Not defined,156
670,Turn signal switch status,N/A,-4500,"0x00: Off, 0x01: Left, 0x02, Right, 0x03: Both, 0xFE: Invalid, 0xFF: N/A",Not defined,157
671,Turn signal switch status,N/A,-4000,"0x00: Off, 0x01: Left, 0x02, Right, 0x03: Both, 0xFE: Invalid, 0xFF: N/A",Not defined,158
672,Turn signal switch status,N/A,-3500,"0x00: Off, 0x01: Left, 0x02, Right, 0x03: Both, 0xFE: Invalid, 0xFF: N/A",Not defined,159
673,Turn signal switch status,N/A,-3000,"0x00: Off, 0x01: Left, 0x02, Right, 0x03: Both, 0xFE: Invalid, 0xFF: N/A",Not defined,160
674,Turn signal switch status,N/A,-2500,"0x00: Off, 0x01: Left, 0x02, Right, 0x03: Both, 0xFE: Invalid, 0xFF: N/A",Not defined,161
675,Turn signal switch status,N/A,-2000,"0x00: Off, 0x01: Left, 0x02, Right, 0x03: Both, 0xFE: Invalid, 0xFF: N/A",Not defined,162
676,Turn signal switch status,N/A,-1500,"0x00: Off, 0x01: Left, 0x02, Right, 0x03: Both, 0xFE: Invalid, 0xFF: N/A",Not defined,163
677,Turn signal switch status,N/A,-1000,"0x00: Off, 0x01: Left, 0x02, Right, 0x03: Both, 0xFE: Invalid, 0xFF: N/A",Not defined,164
678,Turn signal switch status,N/A,-500,"0x00: Off, 0x01: Left, 0x02, Right, 0x03: Both, 0xFE: Invalid, 0xFF: N/A",Not defined,165
679,Turn signal switch status,N/A,0,"0x00: Off, 0x01: Left, 0x02, Right, 0x03: Both, 0xFE: Invalid, 0xFF: N/A",Not defined,166
680,"Time to activate pretensioner, driver",ms,N/A,"0xFFFE: Invalid, 0xFFFF: N/A",E=N,167
681,"Time to activate pretensioner, driver",ms,N/A,Subsequent byte,Subsequent byte,168
682,"Time to activate front airbag (first stage), driver",ms,N/A,"0xFFFE: Invalid, 0xFFFF: N/A",E=N,169
683,"Time to activate front airbag (first stage), driver",ms,N/A,Subsequent byte,Subsequent byte,170
684,"Time to activate front airbag (second stage), driver",ms,N/A,"0xFFFE: Invalid, 0xFFFF: N/A",E=N,171
685,"Time to activate front airbag (second stage), driver",ms,N/A,Subsequent byte,Subsequent byte,172
686,"Time to activate side airbag, driver",ms,N/A,"0xFFFE: Invalid, 0xFFFF: N/A",E=N,173
687,"Time to activate side airbag, driver",ms,N/A,Subsequent byte,Subsequent byte,174
688,"Time to activate side curtain airbag, driver",ms,N/A,"0xFFFE: Invalid, 0xFFFF: N/A",E=N,175
689,"Time to activate side curtain airbag, driver",ms,N/A,Subsequent byte,Subsequent byte,176
690,"Seat belt status, front passenger",N/A,N/A,"0x00: Fastened, 0x01: Not fastened, 0xFE: Invalid, 0xFF: N/A",Not defined,177
691,"Time to activate pretensioner, front passenger",ms,N/A,"0xFFFE: Invalid, 0xFFFF: N/A",E=N,178
692,"Time to activate pretensioner, front passenger",ms,N/A,Subsequent byte,Subsequent byte,179
693,Front passenger airbag suppression status,N/A,N/A,"0x00: Not suppressed, 0x01: Suppressed, 0xFE: Invalid, 0xFF: N/A",Not defined,180
694,"Time to activate front airbag (first stage), front passenger",ms,N/A,"0xFFFE: Invalid, 0xFFFF: N/A",E=N,181
695,"Time to activate front airbag (first stage), front passenger",ms,N/A,Subsequent byte,Subsequent byte,182
696,"Time to activate front airbag (second stage), front passenger",ms,N/A,"0xFFFE: Invalid, 0xFFFF: N/A",E=N,183
697,"Time to activate front airbag (second stage), front passenger",ms,N/A,Subsequent byte,Subsequent byte,184
698,"Time to activate side airbag, front passenger",ms,N/A,"0xFFFE: Invalid, 0xFFFF: N/A",E=N,185
699,"Time to activate side airbag, front passenger",ms,N/A,Subsequent byte,Subsequent byte,186
700,"Time to activate side curtain airbag, front passenger",ms,N/A,"0xFFFE: Invalid, 0xFFFF: N/A",E=N,187
701,"Time to activate side curtain airbag, front passenger",ms,N/A,Subsequent byte,Subsequent byte,188
702,Occupant safety system warning state,N/A,N/A,"0x00: Off, 0x01: On, 0xFE: Invalid, 0xFF: N/A",Not defined,189
703,Tire pressure monitoring system warning status,N/A,N/A,"0x00: Off, 0x01: On, 0xFE: Invalid, 0xFF: N/A",Not defined,190
704,Brake system warning status,N/A,N/A,"0x00: Off, 0x01: On, 0xFE: Invalid, 0xFF: N/A",Not defined,191
705,Cruise control system status,N/A,-5000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,192
706,Cruise control system status,N/A,-4500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,193
707,Cruise control system status,N/A,-4000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,194
708,Cruise control system status,N/A,-3500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,195
709,Cruise control system status,N/A,-3000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,196
710,Cruise control system status,N/A,-2500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,197
711,Cruise control system status,N/A,-2000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,198
712,Cruise control system status,N/A,-1500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,199
713,Cruise control system status,N/A,-1000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,200
714,Cruise control system status,N/A,-500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,201
715,Cruise control system status,N/A,0,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,202
716,Adaptive cruise control system status,N/A,-5000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,203
717,Adaptive cruise control system status,N/A,-4500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,204
718,Adaptive cruise control system status,N/A,-4000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,205
719,Adaptive cruise control system status,N/A,-3500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,206
720,Adaptive cruise control system status,N/A,-3000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,207
721,Adaptive cruise control system status,N/A,-2500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,208
722,Adaptive cruise control system status,N/A,-2000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,209
723,Adaptive cruise control system status,N/A,-1500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,210
724,Adaptive cruise control system status,N/A,-1000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,211
725,Adaptive cruise control system status,N/A,-500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,212
726,Adaptive cruise control system status,N/A,0,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,213
727,Anti lock brake system status,N/A,-5000,"0x00: On, 0x01: Engaged, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,214
728,Anti lock brake system status,N/A,-4500,"0x00: On, 0x01: Engaged, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,215
729,Anti lock brake system status,N/A,-4000,"0x00: On, 0x01: Engaged, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,216
730,Anti lock brake system status,N/A,-3500,"0x00: On, 0x01: Engaged, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,217
731,Anti lock brake system status,N/A,-3000,"0x00: On, 0x01: Engaged, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,218
732,Anti lock brake system status,N/A,-2500,"0x00: On, 0x01: Engaged, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,219
733,Anti lock brake system status,N/A,-2000,"0x00: On, 0x01: Engaged, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,220
734,Anti lock brake system status,N/A,-1500,"0x00: On, 0x01: Engaged, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,221
735,Anti lock brake system status,N/A,-1000,"0x00: On, 0x01: Engaged, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,222
736,Anti lock brake system status,N/A,-500,"0x00: On, 0x01: Engaged, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,223
737,Anti lock brake system status,N/A,0,"0x00: On, 0x01: Engaged, 0x02: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,224
738,Automatic emergency braking system status,N/A,-5000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,225
739,Automatic emergency braking system status,N/A,-4500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,226
740,Automatic emergency braking system status,N/A,-4000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,227
741,Automatic emergency braking system status,N/A,-3500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,228
742,Automatic emergency braking system status,N/A,-3000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,229
743,Automatic emergency braking system status,N/A,-2500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,230
744,Automatic emergency braking system status,N/A,-2000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,231
745,Automatic emergency braking system status,N/A,-1500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,232
746,Automatic emergency braking system status,N/A,-1000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,233
747,Automatic emergency braking system status,N/A,-500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,234
748,Automatic emergency braking system status,N/A,0,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,235
749,Stability control system status,N/A,-5000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,236
750,Stability control system status,N/A,-4500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,237
751,Stability control system status,N/A,-4000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,238
752,Stability control system status,N/A,-3500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,239
753,Stability control system status,N/A,-3000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,240
754,Stability control system status,N/A,-2500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,241
755,Stability control system status,N/A,-2000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,242
756,Stability control system status,N/A,-1500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,243
757,Stability control system status,N/A,-1000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,244
758,Stability control system status,N/A,-500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,245
759,Stability control system status,N/A,0,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,246
760,Traction control system status,N/A,-5000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,247
761,Traction control system status,N/A,-4500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,248
762,Traction control system status,N/A,-4000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,249
763,Traction control system status,N/A,-3500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,250
764,Traction control system status,N/A,-3000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,251
765,Traction control system status,N/A,-2500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,252
766,Traction control system status,N/A,-2000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,253
767,Traction control system status,N/A,-1500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,254
768,Traction control system status,N/A,-1000,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,255
769,Traction control system status,N/A,-500,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,0
770,Traction control system status,N/A,0,"0x00: On, 0x01: Engaged, 0x02: Off, 0x03: Faulted, 0xFE: Invalid, 0xFF: N/A",Not defined,1
771,Pre-event synchronization timer,ms,N/A,"0xFFFE: Invalid, 0xFFFF: N/A",E=N,2
772,Pre-event synchronization timer,ms,N/A,Subsequent byte,Subsequent byte,3
